=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.04.08 13:18:34 =~=~=~=~=~=~=~=~=~=~=~=
>-240 68 2322 -13 38 30
>-245 63 2323 -17 42 30
>-249 66 2328 -15 43 30
>-250 62 2323 -15 36 35
>-246 62 2320 -18 41 35
>-250 67 2327 -15 37 30
>-252 68 2328 -14 42 29
>-244 68 2320 -14 40 31
>-242 68 2317 -13 35 36
>-238 72 2320 -11 38 31
>-239 74 2328 -15 40 33
>-240 72 2322 -18 41 31
>-243 69 2321 -13 37 29
>-244 73 2326 -17 35 30
>-243 70 2324 -17 39 33
>-240 65 2314 -20 40 28
>-242 67 2320 -18 43 27
>-247 59 2321 -15 37 28
>-247 59 2320 -14 40 34
>-249 59 2324 -18 41 34
>-249 59 2326 -13 43 25
>-243 58 2325 -7 40 29
>-242 62 2320 -8 39 31
>-246 65 2317 -9 39 33
>-236 70 2323 -10 41 34
>-241 74 2324 -17 33 33
>-240 74 2316 -14 37 32
>-241 73 2323 -9 38 34
>-247 73 2325 -12 38 33
>-253 73 2321 -16 44 33
>-250 69 2322 -18 46 30
>-243 70 2324 -14 37 28
>-245 69 2321 -18 37 25
>-244 64 2323 -23 40 24
>-239 63 2327 -16 42 22
>-243 60 2321 -8 38 19
>-248 61 2315 -16 37 24
>-246 67 2320 -11 38 30
>-240 67 2325 -11 31 29
>-241 68 2323 -18 32 38
>-247 63 2321 -18 34 32
>-245 64 2319 -11 39 27
>-244 67 2319 -14 39 29
>-246 73 2319 -11 42 25
>-245 71 2329 -7 43 26
>-243 68 2324 -11 40 26
>-243 72 2326 -15 35 33
>-247 63 2320 -10 39 27
>-246 66 2324 -14 35 29
>-244 66 2322 -19 40 33
>-245 67 2322 -17 39 30
>-242 66 2319 -10 34 33
>-243 65 2314 -17 40 32
>-239 63 2323 -15 33 36
>-245 66 2322 -6 35 34
>-243 69 2319 -13 38 33
>-250 65 2323 -19 40 32
>-249 67 2321 -9 46 28
>-247 65 2323 -12 39 31
>-250 65 2326 -19 37 34
>-245 66 2321 -10 40 32
>-242 71 2321 -16 40 34
>-240 69 2318 -15 33 33
>-240 67 2321 -11 40 33
>-243 69 2325 -11 42 34
>-240 68 2315 -15 36 32
>-245 66 2321 -17 33 34
>-244 66 2327 -16 38 34
>-246 70 2321 -16 43 29
>-254 68 2324 -14 36 25
>-244 70 2320 -15 40 26
>-242 64 2322 -14 38 32
>-245 64 2321 -17 34 30
>-244 69 2325 -18 37 31
>-240 62 2324 -13 37 30
>-242 64 2325 -9 37 27
>-244 69 2324 -15 34 28
>-244 69 2321 -19 39 30
>-243 64 2323 -20 40 31
>-246 69 2320 -6 38 32
>-240 65 2320 -8 43 31
>-245 67 2322 -12 40 27
>-247 71 2328 -14 35 31
>-246 70 2321 -14 33 28
>-248 68 2321 -13 38 32
>-244 67 2322 -15 36 33
>-241 62 2326 -18 38 32
>-244 64 2325 -15 41 30
>-242 66 2317 -16 41 28
>-245 68 2321 -14 40 28
>-247 66 2319 -16 41 33
>-244 67 2323 -14 39 32
>-246 64 2322 -15 39 28
>-244 68 2319 -18 39 31
>-249 67 2317 -17 35 32
>-249 69 2319 -9 38 31
>-244 68 2320 -15 39 31
>-246 67 2324 -16 38 31
>-243 69 2322 -15 40 34
>-245 66 2324 -12 38 28
>-242 66 2322 -17 37 24
>-242 66 2325 -14 37 32
>-245 65 2325 -16 35 35
>-247 67 2328 -11 38 29
>-249 66 2323 -16 40 28
>-245 71 2322 -14 41 30
>-247 65 2324 -15 38 28
>-250 63 2322 -14 31 33
>-251 66 2321 -13 37 35
>-252 69 2321 -16 39 32
>-245 66 2320 -21 41 33
>-238 68 2324 -12 39 29
>-239 67 2325 -11 43 31
>-243 71 2320 -17 40 28
>-245 72 2321 -13 42 32
>-247 70 2322 -14 43 28
>-247 69 2326 -14 38 27
>-241 66 2323 -11 34 31
>-242 68 2319 -12 40 28
>-239 67 2319 -11 37 29
>-246 66 2324 -13 41 26
>-245 65 2323 -14 41 34
>-245 65 2325 -13 36 36
>-245 66 2320 -16 38 30
>-246 68 2319 -11 40 30
>-247 66 2321 -11 40 28
>-247 64 2323 -14 41 31
>-245 65 2326 -13 42 32
>-243 68 2319 -12 36 35
>-242 71 2317 -14 34 35
>-244 70 2322 -12 37 31
>-247 70 2326 -9 38 32
>-242 66 2325 -7 41 35
>-241 66 2320 -17 36 31
>-246 68 2319 -15 33 28
>-247 67 2321 -13 37 31
>-240 66 2327 -10 38 30
>-245 63 2323 -16 35 30
>-242 63 2322 -23 38 35
>-245 65 2323 -16 37 33
>-248 62 2319 -13 39 33
>-250 67 2320 -9 39 28
>-249 66 2318 -16 37 28
>-245 66 2317 -15 37 36
>-244 68 2319 -14 43 33
>-248 67 2316 -11 40 31
>-243 68 2321 -11 33 34
>-243 68 2318 -17 41 34
>-250 71 2323 -14 39 32
>-249 69 2318 -16 38 30
>-245 67 2321 -16 38 38
>-248 68 2322 -10 36 35
>-241 68 2320 -12 36 32
>-241 71 2320 -18 39 32
>-248 67 2322 -13 39 31
>-246 68 2321 -12 38 33
>-239 69 2318 -11 37 36
>-246 66 2323 -15 38 31
>-248 69 2328 -15 40 33
>-245 65 2327 -10 37 29
>-247 67 2325 -15 40 28
>-243 67 2321 -16 37 31
>-247 69 2321 -14 38 31
>-247 66 2320 -19 35 31
>-245 69 2320 -20 37 29
>-244 71 2324 -18 42 31
>-239 67 2315 -12 40 31
>-245 65 2320 -13 37 31
>-245 70 2321 -18 36 28
>-248 67 2325 -14 39 32
>-250 65 2319 -14 38 32
>-244 65 2321 -14 39 34
>-244 66 2319 -19 37 30
>-244 65 2324 -13 39 33
>-245 65 2322 -19 39 33
>-243 70 2321 -16 41 33
>-245 70 2321 -20 39 29
>-244 74 2323 -11 40 36
>-246 71 2324 -17 38 35
>-246 67 2325 -15 32 30
>-245 69 2320 -13 35 25
>-248 68 2322 -18 39 29
>-246 65 2319 -13 40 31
>-246 68 2325 -14 41 31
>-246 65 2321 -15 40 32
>-245 66 2324 -10 40 31
>-245 66 2326 -9 37 32
>-244 66 2326 -18 39 30
>-243 68 2326 -13 41 29
>-248 72 2325 -12 39 29
>-245 71 2320 -11 40 34
>-245 67 2324 -16 36 27
>-241 70 2323 -17 39 31
>-244 67 2320 -14 43 30
>-248 66 2324 -17 40 28
>-245 72 2324 -16 43 31
>-245 70 2319 -8 38 33
>-238 69 2322 -9 35 32
>-245 67 2319 -11 39 32
>-248 67 2319 -9 41 27
>-249 69 2322 -17 39 31
>-248 70 2322 -18 42 32
>-247 67 2325 -18 41 30
>-244 66 2324 -14 42 32
>-242 68 2324 -15 36 36
>-243 66 2320 -18 36 29
>-247 68 2326 -11 34 32
>-247 66 2324 -15 35 33
>-245 70 2324 -15 38 26
>-241 66 2324 -14 39 33
>-245 67 2327 -12 39 34
>-243 65 2325 -12 40 30
>-247 68 2317 -17 40 29
>-245 71 2318 -9 36 33
>-245 68 2326 -15 40 36
>-247 69 2322 -16 40 28
>-246 66 2324 -18 40 28
>-244 66 2323 -15 39 35
>-251 67 2329 -12 42 30
>-248 64 2326 -20 37 35
>-247 63 2321 -13 37 34
>-248 62 2317 -16 41 33
>-246 68 2318 -13 40 32
>-241 66 2322 -15 36 30
>-241 66 2320 -14 33 32
>-238 68 2320 -14 41 35
>-246 69 2322 -12 36 35
>-245 72 2323 -9 36 33
>-245 68 2321 -13 40 28
>-248 69 2324 -14 41 34
>-249 69 2331 -12 44 30
>-243 71 2325 -12 44 33
>-242 65 2320 -14 38 36
>-242 67 2316 -17 36 35
>-240 67 2325 -16 39 28
>-245 66 2322 -12 37 26
>-248 62 2321 -8 41 35
>-246 63 2321 -11 43 30
>-245 64 2318 -18 37 28
>-243 63 2319 -12 37 34
>-242 66 2321 -8 41 38
>-246 66 2319 -20 41 29
>-247 68 2316 -17 42 29
>-251 68 2320 -14 41 31
>-245 68 2319 -15 35 28
>-246 71 2322 -12 39 26
>-247 66 2318 -11 40 21
>-244 67 2325 -15 38 22
>-244 69 2331 -15 36 28
>-246 62 2319 -15 37 32
>-247 62 2321 -14 38 29
>-248 66 2323 -15 40 30
>-242 64 2323 -16 34 27
>-245 65 2322 -11 38 28
>-250 63 2320 -11 37 29
>-246 67 2322 -9 35 28
>-248 69 2320 -16 38 31
>-245 68 2320 -14 35 32
>-242 71 2317 -12 32 31
>-241 69 2324 -13 35 32
>-241 66 2323 -6 35 32
>-243 69 2326 -16 38 29
>-240 71 2320 -16 42 28
>-239 69 2313 -16 40 27
>-245 65 2320 -10 38 29
>-247 61 2322 -7 35 27
>-250 62 2323 -17 45 30
>-247 68 2330 -23 45 27
>-248 66 2323 -18 36 21
>-249 68 2320 -15 42 30
>-250 65 2326 -14 42 29
>-246 68 2320 -11 38 27
>-246 69 2318 -18 36 28
>-239 62 2320 -21 39 32
>-244 62 2324 -16 42 37
>-243 63 2321 -16 40 33
>-249 66 2323 -14 37 33
>-246 66 2323 -8 42 30
>-244 67 2321 -16 38 28
>-243 73 2322 -21 38 29
>-245 69 2322 -14 39 27
>-242 66 2320 -15 41 26
>-246 67 2316 -8 37 32
>-242 69 2322 -5 35 30
>-243 67 2322 -12 37 28
>-250 67 2322 -11 37 32
>-244 65 2326 -12 36 30
>-246 63 2327 -11 35 30
>-247 71 2324 -11 38 31
>-245 66 2317 -11 39 32
>-248 63 2316 -15 37 32
>-249 67 2317 -19 40 36
>-247 68 2319 -14 40 39
>-248 67 2321 -12 37 34
>-241 71 2323 -21 32 29
>-240 68 2320 -19 37 28
>-243 67 2325 -8 39 32
>-246 69 2322 -8 38 38
>-242 67 2324 -7 39 31
>-241 68 2321 -12 36 33
>-240 67 2321 -18 39 33
>-245 68 2319 -12 38 28
>-249 68 2318 -14 42 28
>-243 69 2321 -18 44 29
>-245 73 2322 -14 39 34
>-247 65 2324 -11 38 28
>-243 65 2319 -13 34 23
>-243 63 2324 -15 36 28
>-244 62 2326 -17 41 27
>-242 66 2321 -13 40 29
>-243 67 2321 -9 37 28
>-244 62 2323 -13 34 30
>-245 65 2324 -15 37 22
>-240 65 2317 -10 40 31
>-248 68 2320 -7 39 33
>-249 69 2324 -17 38 28
>-245 65 2323 -13 39 29
>-246 70 2316 -12 42 30
>-244 72 2319 -15 44 32
>-243 72 2320 -13 40 31
>-248 71 2320 -16 38 33
>-243 70 2324 -12 33 30
>-243 76 2323 -16 37 32
>-239 73 2319 -17 40 28
>-241 68 2319 -16 39 23
>-245 67 2328 -15 39 27
>-239 66 2324 -18 34 30
>-242 63 2320 -17 39 28
>-247 65 2325 -12 40 26
>-247 61 2324 -12 37 28
>-246 59 2319 -18 42 30
>-252 64 2315 -16 43 28
>-250 61 2324 -13 36 30
>-247 69 2324 -11 39 33
>-248 67 2325 -7 36 34
>-243 65 2321 -17 39 28
>-248 71 2325 -8 41 33
>-238 70 2320 -8 37 35
>-242 68 2327 -13 38 30
>-245 71 2323 -15 43 34
>-251 72 2316 -13 37 34
>-248 68 2323 -18 33 28
>-246 66 2323 -15 37 34
>-248 65 2318 -12 36 27
>-246 65 2321 -12 38 26
>-247 62 2323 -16 37 27
>-248 64 2320 -15 32 27
>-246 66 2321 -12 43 29
>-248 63 2321 -13 37 26
>-254 64 2323 -13 38 35
>-248 64 2323 -16 38 30
>-245 68 2326 -11 31 26
>-240 67 2318 -14 34 32
>-239 70 2320 -18 40 33
>-239 69 2322 -8 37 35
>-238 67 2322 -13 42 32
>-245 71 2322 -16 44 28
>-243 69 2321 -8 41 30
>-244 66 2316 -6 36 27
>-241 71 2315 -18 38 30
>-245 67 2322 -16 36 36
>-244 64 2325 -6 39 28
>-247 63 2324 -17 41 29
>-244 63 2317 -17 38 41
>-243 64 2323 -15 45 32
>-245 67 2325 -10 37 28
>-247 69 2320 -13 35 33
>-245 64 2323 -15 39 36
>-248 68 2324 -13 37 32
>-248 71 2323 -14 39 34
>-253 70 2318 -13 41 39
>-244 69 2322 -15 41 36
>-245 69 2325 -13 38 32
>-249 71 2321 -16 35 33
>-247 69 2326 -15 38 31
>-243 66 2325 -17 39 31
>-243 65 2321 -15 38 34
>-243 71 2318 -13 38 29
>-242 69 2323 -17 41 29
>-243 66 2321 -17 39 31
>-249 67 2314 -14 40 32
>-246 67 2325 -13 37 30
>-244 68 2317 -16 41 29
>-241 68 2317 -20 43 40
>-242 69 2321 -11 38 29
>-243 66 2326 -11 37 28
>-245 68 2328 -13 39 29
>-243 70 2325 -11 40 33
>-241 69 2317 -13 36 35
>-242 67 2321 -15 37 30
>-241 66 2324 -15 36 30
>-242 64 2319 -15 34 29
>-247 72 2320 -10 35 30
>-245 66 2320 -14 38 33
>-246 66 2323 -13 34 30
>-246 63 2316 -14 34 29
>-243 68 2325 -13 38 29
>-240 65 2324 -13 35 32
>-243 65 2321 -16 37 30
>-246 68 2324 -15 39 29
>-242 70 2322 -11 38 28
>-251 64 2321 -6 38 25
>-247 68 2324 -14 37 31
>-242 70 2323 -19 41 32
>-241 64 2323 -13 39 34
>-246 65 2325 -12 37 33
>-244 70 2321 -13 39 34
>-244 69 2320 -11 38 30
>-246 72 2327 -14 40 28
>-246 73 2326 -15 41 29
>-249 66 2325 -15 37 28
>-242 67 2329 -18 35 27
>-242 66 2323 -17 41 32
>-246 63 2317 -17 38 32
>-245 59 2323 -15 40 38
>-248 59 2324 -15 41 44
>-244 65 2328 -14 36 32
>-243 63 2324 -10 41 30
>-250 69 2326 -10 43 32
>-247 70 2325 -14 39 33
>-247 71 2325 -11 35 32
>-248 73 2319 -10 35 30
>-247 76 2322 -11 38 31
>-242 72 2329 -17 39 38
>-248 73 2322 -16 36 35
>-248 70 2317 -14 42 33
>-249 66 2318 -14 39 31
>-243 64 2326 -12 40 29
>-245 64 2322 -16 36 26
>-245 64 2325 -14 41 31
>-243 62 2322 -11 39 33
>-243 64 2316 -13 38 35
>-252 69 2322 -11 42 28
>-250 71 2326 -7 37 29
>-247 71 2321 -11 38 29
>-243 72 2324 -16 39 27
>-240 78 2329 -8 34 28
>-245 77 2324 -11 38 30
>-243 74 2323 -6 39 26
>-235 73 2327 -17 39 25
>-241 74 2330 -24 36 23
>-238 68 2326 -20 44 23
>-238 63 2320 -13 45 25
>-241 63 2322 -19 40 25
>-246 59 2323 -19 38 21
>-248 57 2319 -20 37 20
>-246 57 2322 -21 43 21
>-250 59 2319 -14 36 26
>-250 62 2320 -16 37 30
>-247 61 2321 -15 40 28
>-249 59 2325 -13 38 32
>-244 62 2325 -11 38 39
>-246 65 2328 -7 40 37
>-245 66 2323 -16 36 39
>-244 67 2323 -9 36 35
>-242 72 2325 -14 36 34
>-246 77 2316 -18 38 34
>-248 71 2327 -18 38 32
>-248 72 2323 -14 36 31
>-247 72 2321 -11 41 25
>-246 71 2330 -16 39 34
>-242 65 2322 -20 36 30
>-242 63 2322 -21 40 34
>-247 65 2327 -14 35 33
>-243 61 2324 -15 33 31
>-244 63 2318 -13 34 38
>-247 62 2320 -15 41 37
>-246 66 2326 -13 39 31
>-244 67 2326 -15 34 30
>-252 72 2323 -11 37 31
>-245 71 2325 -12 41 31
>-243 69 2322 -12 41 33
>-246 69 2317 -19 35 34
>-246 65 2325 -20 36 39
>-245 67 2323 -12 36 42
>-243 65 2319 -17 39 39
>-246 68 2327 -17 39 34
>-245 68 2322 -17 36 33
>-250 67 2324 -8 38 32
>-244 67 2320 -9 42 33
>-242 73 2317 -11 39 33
>-243 75 2326 -15 38 33
>-246 72 2323 -17 36 33
>-242 73 2325 -18 34 32
>-239 73 2323 -19 37 28
>-240 72 2322 -16 39 29
>-239 68 2327 -13 35 31
>-243 64 2320 -20 39 37
>-244 65 2319 -19 41 30
>-246 64 2322 -17 34 30
>-243 61 2314 -18 36 33
>-251 64 2319 -16 41 34
>-250 60 2321 -13 43 32
>-245 68 2323 -12 40 31
>-250 68 2325 -12 37 30
>-244 66 2317 -9 36 30
>-245 67 2316 -11 42 26
>-247 69 2325 -13 42 27
>-250 69 2320 -14 40 29
>-240 69 2330 -17 40 23
>-245 68 2322 -20 37 28
>-245 69 2320 -22 39 29
>-243 68 2325 -14 42 26
>-242 68 2326 -13 41 28
>-245 66 2330 -11 38 30
>-242 60 2325 -14 42 31
>-247 60 2326 -21 38 29
>-248 63 2321 -14 37 30
>-244 66 2314 -7 35 29
>-246 62 2321 -12 38 33
>-246 64 2329 -13 42 32
>-244 69 2321 -12 36 31
>-238 68 2319 -17 38 27
>-241 70 2321 -14 39 32
>-245 71 2324 -14 40 31
>-240 70 2327 -23 37 30
>-240 69 2318 -18 39 29
>-243 65 2312 -15 39 26
>-244 63 2323 -20 42 31
>-243 63 2325 -13 39 29
>-244 62 2327 -16 36 27
>-253 66 2323 -19 33 33
>-247 65 2321 -19 36 33
>-252 66 2324 -4 46 32
>-246 64 2328 -8 39 31
>-240 64 2324 -16 39 26
>-244 66 2322 -9 41 32
>-246 66 2321 -10 36 36
>-247 68 2318 -17 37 35
>-251 67 2319 -15 37 28
>-246 69 2322 -12 38 29
>-241 71 2327 -17 37 30
>-243 73 2324 -17 41 29
>-244 71 2324 -17 42 24
>-243 64 2324 -18 36 28
>-242 65 2324 -15 38 28
>-250 68 2321 -12 37 31
>-249 67 2325 -12 37 29
>-248 65 2323 -15 35 31
>-246 63 2323 -14 35 29
>-241 68 2328 -14 33 29
>-247 69 2322 -16 35 33
>-246 68 2325 -13 38 30
>-249 70 2323 -9 38 28
>-246 69 2320 -8 36 29
>-248 65 2317 -14 37 32
>-247 65 2318 -15 36 30
>-246 66 2323 -9 37 33
>-246 68 2329 -19 38 30
>-244 68 2317 -20 41 32
>-245 65 2319 -16 39 36
>-244 66 2318 -14 37 33
>-245 66 2322 -12 39 32
>-242 66 2329 -11 39 34
>-246 65 2321 -17 39 29
>-245 70 2321 -22 35 32
>-252 69 2317 -13 35 33
>-245 71 2324 -11 38 27
>-247 67 2326 -15 39 28
>-245 68 2324 -16 36 28
>-241 71 2319 -20 37 33
>-242 61 2317 -14 35 34
>-243 64 2322 -13 40 31
>-245 68 2323 -17 40 29
>-247 66 2326 -17 39 32
>-244 67 2315 -14 41 30
>-245 67 2319 -14 42 30
>-246 68 2327 -10 40 36
>-246 66 2329 -16 39 28
>-246 64 2321 -17 34 32
>-245 68 2318 -13 36 35
>-246 67 2321 -17 37 27
>-246 69 2322 -11 37 30
>-244 71 2329 -9 42 29
>-241 68 2325 -19 39 27
>-239 70 2320 -21 38 29
>-246 71 2315 -12 37 36
>-248 70 2320 -12 37 30
>-247 69 2323 -16 40 27
>-242 69 2330 -19 37 30
>-247 66 2322 -23 37 28
>-245 64 2315 -18 37 33
>-246 60 2318 -13 42 31
>-248 63 2327 -11 40 29
>-252 64 2324 -9 37 33
>-254 64 2321 -21 36 35
>-247 71 2312 -22 36 27
>-247 72 2323 -9 34 29
>-246 74 2325 -11 37 30
>-245 74 2324 -12 36 33
>-249 76 2324 -10 37 28
>-247 75 2326 -17 41 26
>-248 70 2323 -19 41 27
>-244 68 2317 -12 38 34
>-241 67 2323 -11 40 32
>-240 63 2327 -18 39 29
>-244 62 2320 -18 37 30
>-242 61 2316 -13 39 22
>-242 57 2316 -15 39 25
>-250 64 2323 -17 40 24
>-250 71 2327 -9 37 24
>-250 72 2320 -10 38 29
>-246 68 2318 -15 40 27
>-243 70 2315 -14 37 23
>-248 75 2323 -6 37 33
>-240 67 2330 -13 41 36
>-244 67 2328 -20 42 31
>-242 67 2321 -23 37 26
>-243 61 2317 -18 34 27
>-243 69 2321 -13 40 30
>-246 65 2330 -11 46 31
>-253 65 2326 -13 39 29
>-250 63 2323 -20 38 28
>-245 63 2316 -15 38 28
>-244 66 2323 -9 35 26
>-251 66 2330 -7 43 35
>-241 66 2332 -5 41 30
>-241 66 2323 -16 35 31
>-240 66 2319 -20 40 30
>-241 72 2322 -16 38 28
>-241 72 2325 -13 37 31
>-240 68 2324 -21 41 35
>-243 70 2323 -14 41 26
>-246 69 2324 -16 36 29
>-246 65 2319 -15 37 28
>-248 68 2318 -10 41 26
>-246 63 2324 -14 35 29
>-248 61 2323 -19 34 30
>-243 62 2321 -20 34 30
>-243 64 2319 -13 36 31
>-245 66 2328 -14 40 33
>-248 70 2325 -11 40 33
>-243 73 2330 -17 47 29
>-249 71 2319 -22 41 27
>-245 67 2320 -18 36 31
>-241 64 2325 -9 41 35
>-241 69 2322 -19 44 32
>-248 68 2326 -19 35 28
>-247 65 2325 -19 28 29
>-243 60 2321 -17 35 30
>-246 63 2324 -14 40 36
>-243 65 2326 -11 41 27
>-244 66 2325 -15 38 31
>-247 69 2319 -19 34 34
>-244 68 2322 -15 38 30
>-241 69 2324 -15 41 30
>-243 71 2320 -18 41 27
>-243 68 2327 -12 40 26
>-247 70 2323 -10 35 30
>-247 73 2323 -19 38 33
>-243 69 2325 -19 39 35
>-242 68 2324 -12 37 33
>-247 68 2327 -13 33 25
>-249 65 2323 -19 36 31
>-247 70 2317 -17 41 33
>-244 68 2320 -15 39 27
>-246 66 2326 -12 43 29
>-249 66 2322 -14 41 36
>-248 68 2321 -17 41 31
>-244 65 2320 -14 41 26
>-241 66 2318 -11 42 30
>-241 68 2324 -11 40 27
>-242 69 2327 -14 35 32
>-248 69 2327 -18 40 29
>-244 71 2318 -15 38 27
>-246 75 2320 -10 36 35
>-247 68 2321 -14 34 34
>-244 66 2323 -12 38 30
>-248 65 2320 -6 37 27
>-246 67 2317 -15 36 28
>-239 63 2316 -15 44 32
>-245 65 2318 -17 39 32
>-242 65 2322 -16 38 30
>-246 62 2326 -14 37 25
>-246 66 2323 -13 37 25
>-247 69 2322 -14 39 29
>-247 66 2319 -6 37 29
>-251 67 2319 -13 42 31
>-250 69 2324 -14 39 31
>-246 72 2320 -13 33 34
>-253 73 2324 -13 33 25
>-245 64 2326 -14 36 30
>-241 66 2322 -12 39 32
>-252 66 2319 -9 41 31
>-246 67 2319 -18 37 31
>-240 68 2318 -23 36 34
>-241 66 2323 -9 39 30
>-244 63 2320 -11 37 28
>-244 67 2320 -13 38 27
>-243 66 2321 -18 40 28
>-248 64 2322 -23 38 26
>-247 67 2318 -15 38 27
>-243 71 2314 -15 40 32
>-245 65 2326 -12 38 28
>-247 68 2321 -17 41 30
>-245 64 2323 -17 33 31
>-241 68 2319 -17 35 35
>-242 70 2324 -10 37 32
>-246 69 2328 -14 39 29
>-246 71 2317 -15 38 30
>-243 70 2322 -13 38 30
>-245 66 2323 -16 38 33
>-248 64 2323 -12 42 35
>-244 66 2330 -11 38 31
>-245 68 2321 -14 39 34
>-242 67 2323 -16 37 33
>-245 68 2323 -17 37 27
>-243 65 2322 -16 37 29
>-243 65 2325 -12 40 29
>-243 70 2321 -16 39 30
>-245 65 2325 -16 37 31
>-245 68 2325 -12 37 30
>-246 68 2327 -14 42 32
>-245 65 2321 -12 44 34
>-247 70 2324 -8 36 33
>-247 68 2324 -9 36 32
>-245 66 2323 -15 43 29
>-247 67 2316 -14 37 28
>-247 63 2319 -16 41 29
>-243 67 2327 -13 43 36
>-242 67 2322 -16 39 35
>-245 71 2322 -20 38 33
>-242 62 2318 -16 38 36
>-243 65 2325 -12 41 33
>-250 68 2325 -13 37 28
>-246 67 2316 -10 43 26
>-249 69 2318 -17 38 31
>-243 70 2323 -18 38 28
>-246 67 2328 -15 41 32
>-249 65 2327 -10 35 30
>-246 64 2320 -14 35 33
>-241 67 2326 -19 38 31
>-250 69 2316 -17 33 28
>-249 68 2320 -12 35 31
>-248 67 2323 -9 40 30
>-246 64 2321 -11 39 29
>-244 63 2325 -12 40 28
>-242 63 2321 -17 35 32
>-245 66 2316 -14 38 35
>-244 65 2323 -16 42 34
>-247 68 2326 -13 40 38
>-245 69 2320 -14 40 32
>-245 71 2326 -11 38 29
>-244 68 2317 -10 42 33
>-244 70 2316 -18 35 31
>-244 72 2320 -17 40 32
>-248 71 2324 -19 40 30
>-247 68 2320 -13 42 30
>-249 67 2321 -11 40 30
>-247 63 2321 -13 37 30
>-249 63 2316 -17 39 31
>-241 65 2319 -11 40 29
>-242 66 2325 -14 39 31
>-248 59 2321 -17 39 33
>-243 69 2318 -11 40 30
>-246 70 2313 -13 41 27
>-251 69 2326 -14 43 33
>-247 64 2322 -18 38 36
>-247 71 2323 -14 41 28
>-240 68 2326 -13 40 25
>-239 68 2325 -13 38 35
>-244 64 2324 -14 38 31
>-246 66 2320 -14 35 27
>-246 66 2326 -10 38 29
>-245 65 2318 -13 37 32
>-244 67 2319 -19 34 32
>-239 66 2323 -13 34 29
>-248 66 2324 -15 39 27
>-246 69 2328 -15 42 33
>-246 70 2320 -9 39 33
>-250 71 2322 -14 37 28
>-249 68 2320 -15 36 36
>-243 66 2321 -14 39 30
>-248 72 2321 -12 39 26
>-250 72 2326 -10 36 29
>-244 68 2320 -12 37 27
>-240 69 2319 -17 32 30
>-243 70 2322 -18 36 27
>-243 71 2324 -13 40 25
>-246 68 2320 -15 41 28
>-242 66 2322 -15 37 28
>-252 64 2329 -16 40 28
>-242 65 2318 -15 42 27
>-245 64 2318 -16 43 32
>-246 61 2322 -12 39 26
>-247 64 2325 -12 37 27
>-249 67 2323 -16 36 36
>-244 63 2322 -18 38 33
>-250 67 2322 -14 39 30
>-242 67 2317 -15 35 33
>-243 71 2325 -15 35 29
>-249 70 2328 -15 39 26
>-245 67 2323 -16 41 32
>-237 67 2319 -15 42 34
>-243 63 2328 -15 41 30
>-246 66 2324 -17 36 30
>-247 71 2321 -20 36 29
>-245 67 2321 -14 39 31
>-244 68 2323 -10 39 29
>-244 64 2323 -14 44 28
>-242 60 2317 -14 41 25
>-253 66 2319 -19 36 28
>-255 65 2322 -12 42 33
>-248 65 2324 -8 40 31
>-244 63 2326 -14 37 33
>-244 60 2322 -16 39 32
>-240 60 2316 -21 34 31
>-240 62 2322 -17 40 33
>-244 67 2321 -14 38 29
>-244 71 2325 -13 35 33
>-243 74 2318 -17 37 38
>-245 77 2314 -22 38 34
>-251 72 2323 -12 37 31
>-250 73 2321 -12 36 29
>-247 70 2319 -13 39 33
>-244 71 2325 -12 39 32
>-242 69 2328 -10 42 31
>-242 65 2325 -15 41 28
>-242 66 2322 -14 38 26
>-240 57 2325 -19 35 25
>-251 65 2323 -15 43 27
>-253 64 2317 -14 40 27
>-246 64 2317 -18 34 24
>-247 64 2314 -13 36 33
>-246 61 2318 -16 39 36
>-250 69 2325 -5 32 34
>-248 71 2321 -13 35 37
>-246 73 2315 -12 41 35
>-235 66 2319 -18 41 27
>-238 63 2324 -16 36 29
>-242 70 2323 -22 39 25
>-239 75 2328 -24 40 28
>-241 74 2319 -17 41 26
>-249 69 2319 -15 41 31
>-248 64 2321 -16 38 29
>-258 61 2318 -15 38 27
>-248 61 2318 -19 38 32
>-250 63 2325 -16 36 33
>-250 66 2325 -11 38 31
>-247 61 2325 -16 37 34
>-245 73 2322 -14 36 34
>-247 71 2318 -12 38 29
>-246 72 2317 -14 37 31
>-244 72 2320 -13 40 29
>-242 69 2319 -12 37 29
>-244 71 2322 -14 36 29
>-243 68 2317 -25 39 33
>-247 62 2321 -16 39 32
>-249 62 2323 -16 42 32
>-252 63 2324 -17 41 25
>-249 63 2319 -16 38 31
>-243 61 2320 -17 41 33
>-246 63 2315 -17 38 29
>-248 63 2320 -12 42 31
>-247 69 2322 -7 40 35
>-242 67 2328 -12 37 31
>-247 65 2322 -15 38 31
>-248 69 2321 -10 37 29
>-244 72 2327 -13 40 31
>-248 72 2322 -19 42 27
>-246 70 2320 -15 38 30
>-246 74 2321 -11 37 28
>-245 66 2321 -20 37 26
>-244 68 2322 -19 38 23
>-240 67 2320 -12 37 23
>-249 66 2328 -14 41 21
>-250 62 2331 -12 50 27
>-249 63 2319 -9 45 31
>-246 62 2321 -15 40 27
>-251 63 2321 -17 37 27
